"province_id","city_id","country_id","town_id","village_id","province","city","country","town","village"
"64","01","04","001","002","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","崇安社区居委会"
"64","01","04","001","003","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","兴隆社区居委会"
"64","01","04","001","005","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","北安社区居委会"
"64","01","04","001","007","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","安秀社区居委会"
"64","01","04","001","008","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","阳澄社区居委会"
"64","01","04","001","010","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","北塔社区居委会"
"64","01","04","001","011","宁夏回族自治区","银川市","兴庆区","凤凰北街街道办事处","民运社区居委会"
"64","01","04","002","001","宁夏回族自治区","银川市","兴庆区","解放西街街道办事处","文艺社区居委会"
"64","01","04","002","003","宁夏回族自治区","银川市","兴庆区","解放西街街道办事处","北苑社区居委会"
"64","01","04","002","004","宁夏回族自治区","银川市","兴庆区","解放西街街道办事处","健康社区居委会"
"64","01","04","002","006","宁夏回族自治区","银川市","兴庆区","解放西街街道办事处","银湖社区居委会"
"64","01","04","002","008","宁夏回族自治区","银川市","兴庆区","解放西街街道办事处","海宝社区居委会"
"64","01","04","002","009","宁夏回族自治区","银川市","兴庆区","解放西街街道办事处","华新社区居委会"
"64","01","04","003","001","宁夏回族自治区","银川市","兴庆区","文化街街道办事处","山河湾社区居委会"
"64","01","04","003","004","宁夏回族自治区","银川市","兴庆区","文化街街道办事处","丰收社区居委会"
"64","01","04","003","006","宁夏回族自治区","银川市","兴庆区","文化街街道办事处","幸福社区居委会"
"64","01","04","003","007","宁夏回族自治区","银川市","兴庆区","文化街街道办事处","游乐社区居委会"
"64","01","04","003","008","宁夏回族自治区","银川市","兴庆区","文化街街道办事处","信义社区居委会"
"64","01","04","003","009","宁夏回族自治区","银川市","兴庆区","文化街街道办事处","天成社区居委会"
"64","01","04","004","001","宁夏回族自治区","银川市","兴庆区","富宁街街道办事处","中寺社区居委会"
"64","01","04","004","003","宁夏回族自治区","银川市","兴庆区","富宁街街道办事处","利群社区居委会"
"64","01","04","004","004","宁夏回族自治区","银川市","兴庆区","富宁街街道办事处","大庙社区居委会"
"64","01","04","004","006","宁夏回族自治区","银川市","兴庆区","富宁街街道办事处","自强社区居委会"
"64","01","04","004","008","宁夏回族自治区","银川市","兴庆区","富宁街街道办事处","西关社区居委会"
"64","01","04","004","009","宁夏回族自治区","银川市","兴庆区","富宁街街道办事处","南苑社区居委会"
"64","01","04","005","001","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","鼓楼社区居委会"
"64","01","04","005","004","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","正丰社区居委会"
"64","01","04","005","005","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","富华社区居委会"
"64","01","04","005","006","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","永安社区居委会"
"64","01","04","005","007","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","裕民社区居委会"
"64","01","04","005","008","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","长信社区居委会"
"64","01","04","005","009","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","双城门社区居委会"
"64","01","04","005","010","宁夏回族自治区","银川市","兴庆区","新华街街道办事处","宝庆社区居委会"
"64","01","04","006","001","宁夏回族自治区","银川市","兴庆区","玉皇阁北街街道办事处","八一社区居委会"
"64","01","04","006","003","宁夏回族自治区","银川市","兴庆区","玉皇阁北街街道办事处","高台社区居委会"
"64","01","04","006","004","宁夏回族自治区","银川市","兴庆区","玉皇阁北街街道办事处","北关社区居委会"
"64","01","04","006","007","宁夏回族自治区","银川市","兴庆区","玉皇阁北街街道办事处","永康社区居委会"
"64","01","04","006","008","宁夏回族自治区","银川市","兴庆区","玉皇阁北街街道办事处","青山社区居委会"
"64","01","04","006","009","宁夏回族自治区","银川市","兴庆区","玉皇阁北街街道办事处","东方社区居委会"
"64","01","04","007","003","宁夏回族自治区","银川市","兴庆区","前进街街道办事处","陶瓷社区居委会"
"64","01","04","007","005","宁夏回族自治区","银川市","兴庆区","前进街街道办事处","华林社区居委会"
"64","01","04","007","006","宁夏回族自治区","银川市","兴庆区","前进街街道办事处","银华社区居委会"
"64","01","04","007","007","宁夏回族自治区","银川市","兴庆区","前进街街道办事处","星光华社区居委会"
"64","01","04","007","008","宁夏回族自治区","银川市","兴庆区","前进街街道办事处","西塔社区居委会"
"64","01","04","008","002","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","新宁社区居委会"
"64","01","04","008","004","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","康华社区居委会"
"64","01","04","008","006","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","安和社区居委会"
"64","01","04","008","007","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","富强社区居委会"
"64","01","04","008","008","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","清和社区居委会"
"64","01","04","008","009","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","金南社区居委会"
"64","01","04","008","010","宁夏回族自治区","银川市","兴庆区","中山南街街道办事处","民乐社区居委会"
"64","01","04","009","002","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","春园社区居委会"
"64","01","04","009","003","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","丽景社区居委会"
"64","01","04","009","004","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","丽水社区居委会"
"64","01","04","009","011","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","福园社区居委会"
"64","01","04","009","012","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","景湖社区居委会"
"64","01","04","009","013","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","迎宾社区居委会"
"64","01","04","009","014","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","友爱社区居委会"
"64","01","04","009","015","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","云和社区居委会"
"64","01","04","009","016","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","康园社区居委会"
"64","01","04","009","017","宁夏回族自治区","银川市","兴庆区","银古路街道办事处","宝南社区居委会"
"64","01","04","010","007","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","康馨社区居委会"
"64","01","04","010","008","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","南华社区居委会"
"64","01","04","010","009","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","天盛社区居委会"
"64","01","04","010","010","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","景园社区居委会"
"64","01","04","010","012","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","祥和社区居委会"
"64","01","04","010","013","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","家园社区居委会"
"64","01","04","010","014","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","紫金社区居委会"
"64","01","04","010","015","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","清苑社区居委会"
"64","01","04","010","016","宁夏回族自治区","银川市","兴庆区","胜利街街道办事处","上前社区居委会"
"64","01","04","011","001","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","银虹社区居委会"
"64","01","04","011","002","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","八里桥社区居委会"
"64","01","04","011","003","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","双庄社区居委会"
"64","01","04","011","004","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","满春社区居委会"
"64","01","04","011","006","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","景墨社区居委会"
"64","01","04","011","007","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","景太社区居委会"
"64","01","04","011","008","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","雅苑社区居委会"
"64","01","04","011","009","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","庆春社区居委会"
"64","01","04","011","010","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","观湖社区居委会"
"64","01","04","011","011","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","泰和社区居委会"
"64","01","04","011","012","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","兰溪社区居委会"
"64","01","04","011","013","宁夏回族自治区","银川市","兴庆区","丽景街街道办事处","春城社区居委会"
"64","01","04","100","001","宁夏回族自治区","银川市","兴庆区","掌政镇","横城花园社区居委会"
"64","01","04","100","200","宁夏回族自治区","银川市","兴庆区","掌政镇","掌政村委会"
"64","01","04","100","201","宁夏回族自治区","银川市","兴庆区","掌政镇","春林村委会"
"64","01","04","100","202","宁夏回族自治区","银川市","兴庆区","掌政镇","洼路村委会"
"64","01","04","100","203","宁夏回族自治区","银川市","兴庆区","掌政镇","五渡桥村委会"
"64","01","04","100","204","宁夏回族自治区","银川市","兴庆区","掌政镇","镇河村委会"
"64","01","04","100","205","宁夏回族自治区","银川市","兴庆区","掌政镇","孔雀村委会"
"64","01","04","100","206","宁夏回族自治区","银川市","兴庆区","掌政镇","永南村委会"
"64","01","04","100","207","宁夏回族自治区","银川市","兴庆区","掌政镇","碱富桥村委会"
"64","01","04","100","208","宁夏回族自治区","银川市","兴庆区","掌政镇","强家庙村委会"
"64","01","04","100","209","宁夏回族自治区","银川市","兴庆区","掌政镇","永固村委会"
"64","01","04","100","210","宁夏回族自治区","银川市","兴庆区","掌政镇","杨家寨村委会"
"64","01","04","100","211","宁夏回族自治区","银川市","兴庆区","掌政镇","茂盛村委会"
"64","01","04","101","001","宁夏回族自治区","银川市","兴庆区","大新镇","聚丰园社区居委会"
"64","01","04","101","002","宁夏回族自治区","银川市","兴庆区","大新镇","东城人家社区居委会"
"64","01","04","101","200","宁夏回族自治区","银川市","兴庆区","大新镇","上前城村委会"
"64","01","04","101","201","宁夏回族自治区","银川市","兴庆区","大新镇","塔桥村委会"
"64","01","04","101","202","宁夏回族自治区","银川市","兴庆区","大新镇","燕鸽村委会"
"64","01","04","101","203","宁夏回族自治区","银川市","兴庆区","大新镇","新渠桥村委会"
"64","01","04","101","204","宁夏回族自治区","银川市","兴庆区","大新镇","新水桥村委会"
"64","01","04","101","205","宁夏回族自治区","银川市","兴庆区","大新镇","大新村委会"
"64","01","04","200","200","宁夏回族自治区","银川市","兴庆区","通贵乡","通南村委会"
"64","01","04","200","201","宁夏回族自治区","银川市","兴庆区","通贵乡","通贵村委会"
"64","01","04","200","202","宁夏回族自治区","银川市","兴庆区","通贵乡","通北村委会"
"64","01","04","200","203","宁夏回族自治区","银川市","兴庆区","通贵乡","通西村委会"
"64","01","04","200","204","宁夏回族自治区","银川市","兴庆区","通贵乡","司家桥村委会"
"64","01","04","200","205","宁夏回族自治区","银川市","兴庆区","通贵乡","河滩村委会"
"64","01","04","201","200","宁夏回族自治区","银川市","兴庆区","月牙湖乡","小塘村委会"
"64","01","04","201","201","宁夏回族自治区","银川市","兴庆区","月牙湖乡","大塘南村委会"
"64","01","04","201","202","宁夏回族自治区","银川市","兴庆区","月牙湖乡","大塘北村委会"
"64","01","04","201","203","宁夏回族自治区","银川市","兴庆区","月牙湖乡","海陶南村委会"
"64","01","04","201","204","宁夏回族自治区","银川市","兴庆区","月牙湖乡","海陶北村委会"
"64","01","04","201","205","宁夏回族自治区","银川市","兴庆区","月牙湖乡","塘南村委会"
"64","01","04","201","206","宁夏回族自治区","银川市","兴庆区","月牙湖乡","月牙湖村委会"
"64","01","04","201","207","宁夏回族自治区","银川市","兴庆区","月牙湖乡","滨河家园一村"
"64","01","04","201","208","宁夏回族自治区","银川市","兴庆区","月牙湖乡","滨河家园二村"
"64","01","04","201","209","宁夏回族自治区","银川市","兴庆区","月牙湖乡","滨河家园三村"
"64","01","04","201","210","宁夏回族自治区","银川市","兴庆区","月牙湖乡","滨河家园四村"
"64","01","05","001","002","宁夏回族自治区","银川市","西夏区","西花园街道办事处","康庄社区居委会"
"64","01","05","001","004","宁夏回族自治区","银川市","西夏区","西花园街道办事处","西花园社区居委会"
"64","01","05","001","005","宁夏回族自治区","银川市","西夏区","西花园街道办事处","福利巷社区居委会"
"64","01","05","001","006","宁夏回族自治区","银川市","西夏区","西花园街道办事处","惠民社区居委会"
"64","01","05","001","007","宁夏回族自治区","银川市","西夏区","西花园街道办事处","橡民社区居委会"
"64","01","05","001","008","宁夏回族自治区","银川市","西夏区","西花园街道办事处","沁园社区居委会"
"64","01","05","001","009","宁夏回族自治区","银川市","西夏区","西花园街道办事处","梦园社区居委会"
"64","01","05","001","010","宁夏回族自治区","银川市","西夏区","西花园街道办事处","兴洲南路社区居委会"
"64","01","05","001","011","宁夏回族自治区","银川市","西夏区","西花园街道办事处","燕宝社区居委会"
"64","01","05","001","012","宁夏回族自治区","银川市","西夏区","西花园街道办事处","花半里社区居委会"
"64","01","05","001","013","宁夏回族自治区","银川市","西夏区","西花园街道办事处","兴洲苑社区居委会"
"64","01","05","001","014","宁夏回族自治区","银川市","西夏区","西花园街道办事处","锦润社区居委会"
"64","01","05","001","015","宁夏回族自治区","银川市","西夏区","西花园街道办事处","舜天苑社区居委会"
"64","01","05","002","001","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","幸福巷社区居委会"
"64","01","05","002","002","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","星光巷社区居委会"
"64","01","05","002","003","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","金波路社区居委会"
"64","01","05","002","004","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","建设巷社区居委会"
"64","01","05","002","005","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","纺苑社区居委会"
"64","01","05","002","006","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","地矿局社区居委会"
"64","01","05","002","007","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","机床厂社区居委会"
"64","01","05","002","008","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","育林巷社区居委会"
"64","01","05","002","009","宁夏回族自治区","银川市","西夏区","北京西路街道办事处","文萃南街社区居委会"
"64","01","05","003","001","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","翟靖巷社区居委会"
"64","01","05","003","003","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","文昌南路社区居委会"
"64","01","05","003","004","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","宁朔北路社区居委会"
"64","01","05","003","005","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","文昌北路社区居委会"
"64","01","05","003","006","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","艺术巷社区居委会"
"64","01","05","003","007","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","长城须崎社区居委会"
"64","01","05","003","008","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","荷花苑社区"
"64","01","05","003","009","宁夏回族自治区","银川市","西夏区","文昌路街道办事处","同安苑社区居委会"
"64","01","05","004","001","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","正茂巷社区居委会"
"64","01","05","004","003","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","宁大社区居委会"
"64","01","05","004","004","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","梧桐社区居委会"
"64","01","05","004","005","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","同心苑社区居委会"
"64","01","05","004","006","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","玫瑰园社区居委会"
"64","01","05","004","007","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","恩和巷社区居委会"
"64","01","05","004","008","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","文怀社区居委会"
"64","01","05","004","009","宁夏回族自治区","银川市","西夏区","朔方路街道办事处","宁安巷社区居委会"
