"province_id","city_id","country_id","town_id","village_id","province","city","country","town","village"
"52","01","02","200","001","贵州省","贵阳市","南明区","后巢乡","山水黔城"
"52","01","02","200","201","贵州省","贵阳市","南明区","后巢乡","太慈村"
"52","01","02","200","202","贵州省","贵阳市","南明区","后巢乡","朝阳村"
"52","01","02","200","203","贵州省","贵阳市","南明区","后巢乡","四方河村"
"52","01","02","200","204","贵州省","贵阳市","南明区","后巢乡","后巢村"
"52","01","02","201","201","贵州省","贵阳市","南明区","云关乡","油榨村"
"52","01","02","201","202","贵州省","贵阳市","南明区","云关乡","二戈村"
"52","01","02","201","203","贵州省","贵阳市","南明区","云关乡","红岩村"
"52","01","02","201","204","贵州省","贵阳市","南明区","云关乡","云关村"
"52","01","02","201","205","贵州省","贵阳市","南明区","云关乡","木头村"
"52","01","02","201","206","贵州省","贵阳市","南明区","云关乡","摆郎村"
"52","01","02","202","201","贵州省","贵阳市","南明区","小碧布依族苗族乡","云盘村"
"52","01","02","202","202","贵州省","贵阳市","南明区","小碧布依族苗族乡","水坝村"
"52","01","02","202","203","贵州省","贵阳市","南明区","小碧布依族苗族乡","小碧村"
"52","01","02","202","204","贵州省","贵阳市","南明区","小碧布依族苗族乡","甘庄村"
"52","01","02","202","205","贵州省","贵阳市","南明区","小碧布依族苗族乡","下坝村"
"52","01","02","202","206","贵州省","贵阳市","南明区","小碧布依族苗族乡","二堡村"
"52","01","02","202","207","贵州省","贵阳市","南明区","小碧布依族苗族乡","黄泥哨村"
"52","01","02","202","208","贵州省","贵阳市","南明区","小碧布依族苗族乡","黄泥甫村"
"52","01","02","202","209","贵州省","贵阳市","南明区","小碧布依族苗族乡","猫洞村"
"52","01","02","202","210","贵州省","贵阳市","南明区","小碧布依族苗族乡","秦棋村"
"52","01","02","202","211","贵州省","贵阳市","南明区","小碧布依族苗族乡","马寨村"
"52","01","02","202","212","贵州省","贵阳市","南明区","小碧布依族苗族乡","大地村"
"52","01","02","203","200","贵州省","贵阳市","南明区","永乐乡","罗吏村"
"52","01","02","203","201","贵州省","贵阳市","南明区","永乐乡","永乐村"
"52","01","02","203","202","贵州省","贵阳市","南明区","永乐乡","羊角村"
"52","01","02","203","203","贵州省","贵阳市","南明区","永乐乡","石塘村"
"52","01","02","203","204","贵州省","贵阳市","南明区","永乐乡","水塘村"
